Unique Identifier,Body,Type,Other,Session,Date,Time,Status,Id,url,Agenda Summary,Agenda Packet,Final Actions,Minutes
2019-04-29 Regular,City Council,Regular,,2018,2019-04-29,05:30 PM,completed,2355,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2355,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2054&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2054&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2005&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2005&Inline=True
2019-05-06 Regular,City Council,Regular,,2018,2019-05-06,05:30 PM,completed,2356,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2356,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2056&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2056&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2010&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2010&Inline=True
2019-05-13 Special,City Council,Special,,2018,2019-05-13,04:00 PM,completed,2428,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2428,,,,
2019-05-13 Regular,City Council,Regular,,2018,2019-05-13,05:30 PM,completed,2357,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2357,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2059&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2059&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2012&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2012&Inline=True
2019-05-20 Regular,City Council,Regular,,2018,2019-05-20,05:30 PM,completed,2358,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2358,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2061&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2061&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2017&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2017&Inline=True
2019-06-03 Regular,City Council,Regular,,2018,2019-06-03,05:30 PM,completed,2359,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2359,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2067&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2067&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2024&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2024&Inline=True
2019-06-10 Regular,City Council,Regular,,2018,2019-06-10,05:30 PM,completed,2360,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2360,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2068&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2068&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2028&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2028&Inline=True
2019-06-10 Special,City Council,Special,,2018,2019-06-10,06:30 PM,completed,2436,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2436,,,,
2019-06-12 Special,City Council,Special,,2018,2019-06-12,12:30 PM,completed,2452,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2452,,,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2036&Inline=True
2019-06-17 Special,City Council,Special,,2018,2019-06-17,02:30 PM,completed,2457,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2457,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2072&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2072&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2082&Inline=True
2019-06-17 Regular,City Council,Regular,,2018,2019-06-17,05:30 PM,completed,2361,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2361,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2073&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2073&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2038&Inline=True
2019-06-24 Regular,City Council,Regular,,2018,2019-06-24,05:30 PM,completed,2362,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2362,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2077&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2077&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2039&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2039&Inline=True
2019-07-29 Special,City Council,Special,,2018,2019-07-29,05:30 PM,cancelled,2399,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2399,,,,
2019-07-30 Special,City Council,Special,,2018,2019-07-30,05:30 PM,completed,2478,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2478,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2092&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2092&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2048&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2048&Inline=True
2019-09-09 Regular,City Council,Regular,,2018,2019-09-09,05:30 PM,completed,2467,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2467,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2104&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2104&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2075&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2075&Inline=True
2019-09-09 Public Hearing,City Council,Public Hearing,,2018,2019-09-09,06:30 PM,completed,2462,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2462,,,,
2019-09-16 Regular,City Council,Regular,,2018,2019-09-16,05:30 PM,completed,2468,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2468,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2109&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2109&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2077&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2077&Inline=True
2019-09-18 Public Hearing,City Council,Public Hearing,,2018,2019-09-18,03:00 PM,completed,2510,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2510,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2106&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2106&Inline=True,,
2019-09-23 Regular,City Council,Regular,,2018,2019-09-23,05:30 PM,completed,2469,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2469,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2116&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2116&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2083&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2083&Inline=True
2019-10-07 Regular,City Council,Regular,,2018,2019-10-07,05:30 PM,completed,2470,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2470,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2121&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2121&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2098&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2098&Inline=True
2019-10-07 Public Hearing,City Council,Public Hearing,,2018,2019-10-07,06:30 PM,completed,2492,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2492,,,,
2019-10-21 Regular,City Council,Regular,,2018,2019-10-21,05:30 PM,completed,2520,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2520,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2129&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2129&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2103&Inline=True,
2019-10-28 Regular,City Council,Regular,,2018,2019-10-28,05:30 PM,completed,2521,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2521,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2134&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2134&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2109&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2109&Inline=True
2019-11-04 Regular,City Council,Regular,,2018,2019-11-04,05:30 PM,completed,2522,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2522,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2137&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2137&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2114&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2114&Inline=True
2019-11-18 Regular,City Council,Regular,,2018,2019-11-18,05:30 PM,completed,2523,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2523,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2146&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2146&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2120&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2120&Inline=True
2019-11-25 Regular,City Council,Regular,,2018,2019-11-25,05:30 PM,completed,2524,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2524,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2150&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2150&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2124&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2124&Inline=True
2019-11-26 Special,City Council,Special,,2018,2019-11-26,05:00 PM,completed,2573,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2573,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2154&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2154&Inline=True,,
2019-12-02 Roundtable,City Council,Roundtable,,2018,2019-12-02,05:30 PM,completed,2529,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2529,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2155&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2155&Inline=True,,
2019-12-09 Regular,City Council,Regular,,2018,2019-12-09,05:30 PM,completed,2525,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2525,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2156&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2156&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2133&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2133&Inline=True
2019-12-16 Regular,City Council,Regular,,2018,2019-12-16,05:30 PM,completed,2526,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2526,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2164&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2164&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2140&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2140&Inline=True
2019-12-23 Regular,City Council,Regular,,2018,2019-12-23,05:30 PM,cancelled,2527,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2527,,,,
2019-12-30 Regular,City Council,Regular,,2018,2019-12-30,05:30 PM,cancelled,2528,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2528,,,,
2020-01-06 Inaugural,City Council,Inaugural,,2020,,2020-01-06,10:00 AM,completed,2581,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2581,,,,
2020-01-13 Regular,City Council,Regular,,2020,,2020-01-13,05:30 PM,completed,2584,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2584,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2171&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2171&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2145&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2145&Inline=True
2020-01-27 Regular,City Council,Regular,,2020,,2020-01-27,05:30 PM,completed,2586,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2586,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2184&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2184&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2150&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2150&Inline=True
2020-02-03 Regular,City Council,Regular,,2020,,2020-02-03,05:30 PM,completed,2587,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2587,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2187&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2187&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2152&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2152&Inline=True
2020-02-10 Regular,City Council,Regular,,2020,,2020-02-10,05:30 PM,completed,2588,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2588,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2194&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2194&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2160&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2160&Inline=True
2020-02-11 Roundtable,City Council,Roundtable,,2020,,2020-02-11,05:30 PM,completed,2618,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2618,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2193&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2180&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2180&Inline=True
2020-02-18 Special,City Council,Special,,2020,,2020-02-18,03:00 PM,completed,2622,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2622,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2195&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2195&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2162&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2162&Inline=True
2020-02-24 Regular,City Council,Regular,,2020,,2020-02-24,05:30 PM,completed,2590,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2590,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2199&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2199&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2165&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2165&Inline=True
2020-02-25 Roundtable,City Council,Roundtable,,2020,,2020-02-25,03:00 PM,completed,2623,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2623,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2196&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2196&Inline=True,,
2020-03-02 Regular,City Council,Regular,,2020,,2020-03-02,05:30 PM,completed,2591,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2591,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2204&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2204&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2167&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2167&Inline=True
2020-03-09 Regular,City Council,Regular,,2020,,2020-03-09,05:30 PM,cancelled,2592,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2592,,,,
2020-03-16 Regular,City Council,Regular,,2020,,2020-03-16,05:30 PM,completed,2593,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2593,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2205&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2205&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2169&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2169&Inline=True
2020-03-23 Regular,City Council,Regular,,2020,,2020-03-23,05:30 PM,completed,2594,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2594,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2214&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2214&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2173&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2173&Inline=True
2020-03-24 Roundtable,City Council,Roundtable,,2020,,2020-03-24,05:30 PM,cancelled,2635,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2635,,,,
2020-03-30 Regular,City Council,Regular,,2020,,2020-03-30,05:30 PM,completed,2595,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2595,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2215&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2215&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2174&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2174&Inline=True
2020-04-06 Regular,City Council,Regular,,2020,,2020-04-06,05:30 PM,completed,2596,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2596,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2216&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2216&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2175&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2175&Inline=True
2020-04-13 Regular,City Council,Regular,,2020,,2020-04-13,05:30 PM,completed,2597,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2597,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2218&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2218&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2176&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2176&Inline=True
2020-04-21 Special,City Council,Special,,2020,,2020-04-21,04:00 PM,completed,2649,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2649,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2219&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2219&Inline=True,,
2020-04-27 Regular,City Council,Regular,,2020,,2020-04-27,05:30 PM,completed,2598,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2598,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2220&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2220&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2178&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2178&Inline=True
2020-05-04 Regular,City Council,Regular,,2020,,2020-05-04,05:30 PM,completed,2629,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2629,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2221&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2221&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2179&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2179&Inline=True
2020-05-11 Regular,City Council,Regular,,2020,,2020-05-11,05:30 PM,completed,2641,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2641,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2222&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2222&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2181&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2181&Inline=True
2020-05-18 Special,City Council,Special,,2020,,2020-05-18,04:00 PM,cancelled,2651,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2651,,,,
2020-05-18 Regular,City Council,Regular,,2020,,2020-05-18,05:30 PM,completed,2642,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2642,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2223&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2223&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2182&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2182&Inline=True
2020-05-28 Special,City Council,Special,,2020,,2020-05-28,02:00 PM,completed,2657,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2657,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2228&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2228&Inline=True,,
2020-06-01 Regular,City Council,Regular,,2020,,2020-06-01,05:30 PM,completed,2643,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2643,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2229&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2229&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2185&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2185&Inline=True
2020-06-08 Regular,City Council,Regular,,2020,,2020-06-08,05:30 PM,completed,2644,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2644,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2231&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2231&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2187&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2187&Inline=True
2020-06-10 Special,City Council,Special,,2020,,2020-06-10,05:30 PM,completed,2660,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2660,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2233&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2233&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2188&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2188&Inline=True
2020-06-15 Regular,City Council,Regular,,2020,,2020-06-15,05:30 PM,completed,2645,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2645,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2230&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2230&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2189&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2189&Inline=True
2020-06-22 Regular,City Council,Regular,,2020,,2020-06-22,05:30 PM,completed,2646,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2646,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2236&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2236&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2193&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2193&Inline=True
2020-06-29 Regular,City Council,Regular,,2020,,2020-06-29,05:30 PM,completed,2647,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2647,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2243&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2243&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2195&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2195&Inline=True
